TORSION DISTRIBUTION - blocks for each frame with 1st line being total torison angle beginning with frame number
      Frame,      Type1,      Type2,      Type3,      Type4,    Neg Avg,Neg Std Dev,    Neg Max,    Neg Min,  N NAngles,    Pos Avg,Pos Std Dev,    Pos Max,    Pos Min,  N PAngles,            0,           -1,           -2,           -3,           -4,           -5,           -6,           -7,           -8,           -9,          -10,          -11,          -12,          -13,          -14,          -15,          -16,          -17,          -18,          -19,          -20,          -21,          -22,          -23,          -24,          -25,          -26,          -27,          -28,          -29,          -30,          -31,          -32,          -33,          -34,          -35,          -36,          -37,          -38,          -39,          -40,          -41,          -42,          -43,          -44,          -45,          -46,          -47,          -48,          -49,          -50,          -51,          -52,          -53,          -54,          -55,          -56,          -57,          -58,          -59,          -60,          -61,          -62,          -63,          -64,          -65,          -66,          -67,          -68,          -69,          -70,          -71,          -72,          -73,          -74,          -75,          -76,          -77,          -78,          -79,          -80,          -81,          -82,          -83,          -84,          -85,          -86,          -87,          -88,          -89,          -90,          -91,          -92,          -93,          -94,          -95,          -96,          -97,          -98,          -99,         -100,         -101,         -102,         -103,         -104,         -105,         -106,         -107,         -108,         -109,         -110,         -111,         -112,         -113,         -114,         -115,         -116,         -117,         -118,         -119,         -120,         -121,         -122,         -123,         -124,         -125,         -126,         -127,         -128,         -129,         -130,         -131,         -132,         -133,         -134,         -135,         -136,         -137,         -138,         -139,         -140,         -141,         -142,         -143,         -144,         -145,         -146,         -147,         -148,         -149,         -150,         -151,         -152,         -153,         -154,         -155,         -156,         -157,         -158,         -159,         -160,         -161,         -162,         -163,         -164,         -165,         -166,         -167,         -168,         -169,         -170,         -171,         -172,         -173,         -174,         -175,         -176,         -177,         -178,         -179,         -180,            0,            1,            2,            3,            4,            5,            6,            7,            8,            9,           10,           11,           12,           13,           14,           15,           16,           17,           18,           19,           20,           21,           22,           23,           24,           25,           26,           27,           28,           29,           30,           31,           32,           33,           34,           35,           36,           37,           38,           39,           40,           41,           42,           43,           44,           45,           46,           47,           48,           49,           50,           51,           52,           53,           54,           55,           56,           57,           58,           59,           60,           61,           62,           63,           64,           65,           66,           67,           68,           69,           70,           71,           72,           73,           74,           75,           76,           77,           78,           79,           80,           81,           82,           83,           84,           85,           86,           87,           88,           89,           90,           91,           92,           93,           94,           95,           96,           97,           98,           99,          100,          101,          102,          103,          104,          105,          106,          107,          108,          109,          110,          111,          112,          113,          114,          115,          116,          117,          118,          119,          120,          121,          122,          123,          124,          125,          126,          127,          128,          129,          130,          131,          132,          133,          134,          135,          136,          137,          138,          139,          140,          141,          142,          143,          144,          145,          146,          147,          148,          149,          150,          151,          152,          153,          154,          155,          156,          157,          158,          159,          160,          161,          162,          163,          164,          165,          166,          167,          168,          169,          170,          171,          172,          173,          174,          175,          176,          177,          178,          179,          180
          1,      Total,      Total,      Total,      Total, -90.047337,  54.373506,          0,       -180,     127468,  90.012741,  54.370546,        180,          0,     127464,     0.035397,     0.030627,     0.021951,     0.013070,     0.007029,     0.004362,     0.002573,     0.001851,     0.001443,     0.000753,     0.000565,     0.000392,     0.000377,     0.000298,     0.000298,     0.000345,     0.000518,     0.000424,     0.000722,     0.000659,     0.000973,     0.001349,     0.001851,     0.002369,     0.002354,     0.003279,     0.003546,     0.003907,     0.003342,     0.004236,     0.004770,     0.005005,     0.005837,     0.007296,     0.007437,     0.006825,     0.006119,     0.005382,     0.004534,     0.002997,     0.001977,     0.001177,     0.000643,     0.000596,     0.000361,     0.000455,     0.000377,     0.000596,     0.000957,     0.001914,     0.003483,     0.006951,     0.011093,     0.016710,     0.019519,     0.019111,     0.016459,     0.012976,     0.009289,     0.005554,     0.003515,     0.002761,     0.001914,     0.001930,     0.002102,     0.003373,     0.004503,     0.008018,     0.009728,     0.013902,     0.015737,     0.016804,     0.014200,     0.011862,     0.008959,     0.006511,     0.004142,     0.003687,     0.003060,     0.002793,     0.002793,     0.002416,     0.002432,     0.002416,     0.002479,     0.002259,     0.002558,     0.002322,     0.002934,     0.003075,     0.003687,     0.003342,     0.003468,     0.002887,     0.002463,     0.002510,     0.002024,     0.002118,     0.002071,     0.002510,     0.002903,     0.003060,     0.003452,     0.004974,     0.006307,     0.006872,     0.011077,     0.011626,     0.015047,     0.016396,     0.015784,     0.013682,     0.010497,     0.006951,     0.004440,     0.003138,     0.002040,     0.001475,     0.001208,     0.001522,     0.002699,     0.005115,     0.007610,     0.009759,     0.011925,     0.011972,     0.010560,     0.008645,     0.005539,     0.003891,     0.003060,     0.002087,     0.001381,     0.001208,     0.000957,     0.000785,     0.001271,     0.001742,     0.002526,     0.003468,     0.004895,     0.006292,     0.006731,     0.007720,     0.008316,     0.008630,     0.007986,     0.006653,     0.005931,     0.004754,     0.003577,     0.002950,     0.002510,     0.002102,     0.002165,     0.001820,     0.001946,     0.002102,     0.002197,     0.002259,     0.002526,     0.002856,     0.004174,     0.003844,     0.004189,     0.003954,     0.003672,     0.003138,     0.002793,     0.002510,     0.002008,     0.001961,     0.002118,     0.003169,     0.003891,     0.005978,     0.008488,     0.012442,     0.017463,     0.023881,     0.025230,     0.035398,     0.030675,     0.022359,     0.012929,     0.007045,     0.004268,     0.002589,     0.001616,     0.001240,     0.000989,     0.000722,     0.000596,     0.000235,     0.000251,     0.000235,     0.000267,     0.000345,     0.000455,     0.000581,     0.000973,     0.001145,     0.001255,     0.001899,     0.002369,     0.002589,     0.002840,     0.003232,     0.003844,     0.003687,     0.004644,     0.004739,     0.005115,     0.006041,     0.006606,     0.006982,     0.007092,     0.006433,     0.005758,     0.003907,     0.003279,     0.001789,     0.001349,     0.000879,     0.000345,     0.000533,     0.000267,     0.000565,     0.000455,     0.000957,     0.001538,     0.004017,     0.006308,     0.011909,     0.017464,     0.018845,     0.019613,     0.015361,     0.013384,     0.008740,     0.005774,     0.003923,     0.002463,     0.001804,     0.001710,     0.002307,     0.003436,     0.004848,     0.007249,     0.010152,     0.013149,     0.016036,     0.016428,     0.015032,     0.012333,     0.008865,     0.006559,     0.004393,     0.004033,     0.002934,     0.002730,     0.002338,     0.002150,     0.002432,     0.002197,     0.002103,     0.002322,     0.002369,     0.002871,     0.003326,     0.003468,     0.003421,     0.003091,     0.003311,     0.002746,     0.002322,     0.002667,     0.001914,     0.002071,     0.002448,     0.002620,     0.002762,     0.002918,     0.004111,     0.004111,     0.005994,     0.007563,     0.010607,     0.012145,     0.015189,     0.016554,     0.015863,     0.013525,     0.009603,     0.007249,     0.004801,     0.003154,     0.001852,     0.001428,     0.001553,     0.001852,     0.002730,     0.004786,     0.007108,     0.009854,     0.011799,     0.011925,     0.010842,     0.008206,     0.006041,     0.004095,     0.002903,     0.002103,     0.001475,     0.001067,     0.000910,     0.000894,     0.001208,     0.001616,     0.002307,     0.004048,     0.004723,     0.005366,     0.007139,     0.007908,     0.008567,     0.008724,     0.008238,     0.007124,     0.005602,     0.004582,     0.003358,     0.002918,     0.002103,     0.002338,     0.002055,     0.002511,     0.001946,     0.001789,     0.002087,     0.002416,     0.002511,     0.002887,     0.003452,     0.004111,     0.004095,     0.004221,     0.003734,     0.002997,     0.002981,     0.002558,     0.001993,     0.001852,     0.002354,     0.002746,     0.004001,     0.006119,     0.008175,     0.012553,     0.017495,     0.023803,     0.025231
          1,          1,          1,          1,          1, -89.186378,  54.626129,          0,       -180,       8134,  89.522514,  54.746857,        180,          0,       8084,     0.002322,     0.002165,     0.001349,     0.001130,     0.000659,     0.000251,     0.000094,     0.000094,     0.000047,     0.000000,     0.000000,     0.000016,     0.000000,     0.000016,     0.000000,     0.000000,     0.000000,     0.000063,     0.000000,     0.000016,     0.000016,     0.000078,     0.000110,     0.000157,     0.000173,     0.000173,     0.000188,     0.000298,     0.000392,     0.000314,     0.000282,     0.000282,     0.000377,     0.000486,     0.000455,     0.000596,     0.000267,     0.000455,     0.000204,     0.000126,     0.000094,     0.000094,     0.000016,     0.000031,     0.000016,     0.000000,     0.000000,     0.000016,     0.000063,     0.000094,     0.000141,     0.000251,     0.000675,     0.001224,     0.001145,     0.001051,     0.001224,     0.001114,     0.000565,     0.000298,     0.000235,     0.000282,     0.000094,     0.000126,     0.000173,     0.000251,     0.000455,     0.000628,     0.000596,     0.000910,     0.001036,     0.000863,     0.000737,     0.000675,     0.000424,     0.000408,     0.000329,     0.000361,     0.000251,     0.000251,     0.000220,     0.000157,     0.000141,     0.000157,     0.000188,     0.000126,     0.000157,     0.000047,     0.000220,     0.000173,     0.000173,     0.000173,     0.000204,     0.000188,     0.000204,     0.000173,     0.000141,     0.000141,     0.000220,     0.000282,     0.000235,     0.000235,     0.000267,     0.000486,     0.000439,     0.000424,     0.000753,     0.000722,     0.001020,     0.001036,     0.001036,     0.000565,     0.000282,     0.000314,     0.000235,     0.000110,     0.000031,     0.000078,     0.000110,     0.000094,     0.000235,     0.000377,     0.000549,     0.000706,     0.000722,     0.000863,     0.000769,     0.000549,     0.000314,     0.000110,     0.000110,     0.000141,     0.000016,     0.000047,     0.000047,     0.000063,     0.000126,     0.000031,     0.000141,     0.000282,     0.000314,     0.000518,     0.000502,     0.000408,     0.000722,     0.000565,     0.000471,     0.000267,     0.000486,     0.000361,     0.000141,     0.000235,     0.000126,     0.000078,     0.000188,     0.000126,     0.000126,     0.000110,     0.000126,     0.000047,     0.000141,     0.000110,     0.000235,     0.000220,     0.000329,     0.000314,     0.000251,     0.000220,     0.000188,     0.000078,     0.000110,     0.000157,     0.000141,     0.000251,     0.000345,     0.000486,     0.000816,     0.000863,     0.001004,     0.001428,     0.001208,     0.002322,     0.002259,     0.001506,     0.000989,     0.000722,     0.000078,     0.000126,     0.000063,     0.000063,     0.000016,     0.000000,     0.000031,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000016,     0.000031,     0.000016,     0.000047,     0.000031,     0.000110,     0.000141,     0.000204,     0.000173,     0.000330,     0.000251,     0.000314,     0.000235,     0.000298,     0.000345,     0.000377,     0.000282,     0.000377,     0.000392,     0.000408,     0.000330,     0.000314,     0.000188,     0.000078,     0.000078,     0.000016,     0.000016,     0.000016,     0.000000,     0.000047,     0.000016,     0.000063,     0.000031,     0.000126,     0.000298,     0.000596,     0.000957,     0.001224,     0.001444,     0.000973,     0.000910,     0.000565,     0.000486,     0.000330,     0.000110,     0.000078,     0.000110,     0.000173,     0.000345,     0.000518,     0.000596,     0.000800,     0.000753,     0.001083,     0.000926,     0.000785,     0.000596,     0.000581,     0.000439,     0.000235,     0.000330,     0.000251,     0.000282,     0.000188,     0.000204,     0.000110,     0.000220,     0.000188,     0.000078,     0.000141,     0.000141,     0.000094,     0.000220,     0.000141,     0.000173,     0.000267,     0.000110,     0.000235,     0.000204,     0.000157,     0.000063,     0.000188,     0.000110,     0.000251,     0.000251,     0.000345,     0.000282,     0.000502,     0.000455,     0.000753,     0.000785,     0.000879,     0.001130,     0.000816,     0.000706,     0.000408,     0.000314,     0.000141,     0.000094,     0.000063,     0.000094,     0.000094,     0.000078,     0.000251,     0.000392,     0.000612,     0.000675,     0.000722,     0.000737,     0.000706,     0.000424,     0.000282,     0.000235,     0.000157,     0.000110,     0.000110,     0.000126,     0.000094,     0.000063,     0.000094,     0.000078,     0.000157,     0.000424,     0.000314,     0.000377,     0.000424,     0.000502,     0.000486,     0.000549,     0.000455,     0.000565,     0.000361,     0.000267,     0.000204,     0.000188,     0.000094,     0.000126,     0.000110,     0.000173,     0.000126,     0.000094,     0.000141,     0.000126,     0.000173,     0.000188,     0.000298,     0.000282,     0.000267,     0.000314,     0.000220,     0.000173,     0.000110,     0.000173,     0.000078,     0.000110,     0.000141,     0.000251,     0.000345,     0.000455,     0.000643,     0.000926,     0.001020,     0.001600,     0.001208
          1,          1,          1,          1,          2, -89.022610,  54.067311,          0,       -180,       7917,  88.315988,  53.840978,        180,          0,       7937,     0.002212,     0.001859,     0.001287,     0.000863,     0.000447,     0.000353,     0.000204,     0.000173,     0.000078,     0.000071,     0.000055,     0.000000,     0.000008,     0.000039,     0.000024,     0.000016,     0.000031,     0.000039,     0.000024,     0.000071,     0.000071,     0.000086,     0.000141,     0.000157,     0.000110,     0.000165,     0.000235,     0.000243,     0.000149,     0.000243,     0.000400,     0.000424,     0.000361,     0.000400,     0.000408,     0.000361,     0.000431,     0.000251,     0.000251,     0.000173,     0.000126,     0.000071,     0.000055,     0.000039,     0.000024,     0.000024,     0.000024,     0.000071,     0.000133,     0.000235,     0.000384,     0.000651,     0.000886,     0.000996,     0.001083,     0.001185,     0.000941,     0.000651,     0.000439,     0.000290,     0.000141,     0.000212,     0.000126,     0.000165,     0.000228,     0.000322,     0.000384,     0.000683,     0.000628,     0.000722,     0.000855,     0.000800,     0.000847,     0.000722,     0.000557,     0.000533,     0.000298,     0.000204,     0.000133,     0.000157,     0.000133,     0.000196,     0.000110,     0.000204,     0.000078,     0.000086,     0.000110,     0.000149,     0.000173,     0.000188,     0.000267,     0.000228,     0.000180,     0.000228,     0.000220,     0.000149,     0.000141,     0.000094,     0.000157,     0.000102,     0.000235,     0.000259,     0.000220,     0.000306,     0.000510,     0.000486,     0.000949,     0.000934,     0.000926,     0.001004,     0.001067,     0.000628,     0.000533,     0.000377,     0.000212,     0.000196,     0.000180,     0.000102,     0.000126,     0.000133,     0.000220,     0.000353,     0.000588,     0.000573,     0.000541,     0.000565,     0.000408,     0.000416,     0.000267,     0.000314,     0.000220,     0.000133,     0.000126,     0.000141,     0.000055,     0.000094,     0.000157,     0.000149,     0.000165,     0.000228,     0.000353,     0.000361,     0.000345,     0.000565,     0.000447,     0.000416,     0.000479,     0.000431,     0.000298,     0.000235,     0.000220,     0.000133,     0.000149,     0.000086,     0.000102,     0.000118,     0.000094,     0.000118,     0.000118,     0.000173,     0.000204,     0.000235,     0.000314,     0.000220,     0.000282,     0.000267,     0.000133,     0.000180,     0.000228,     0.000235,     0.000220,     0.000267,     0.000173,     0.000400,     0.000408,     0.000541,     0.000541,     0.000800,     0.000847,     0.001114,     0.001036,     0.002212,     0.001969,     0.001224,     0.000863,     0.000494,     0.000384,     0.000196,     0.000118,     0.000126,     0.000055,     0.000024,     0.000039,     0.000008,     0.000016,     0.000008,     0.000008,     0.000008,     0.000047,     0.000031,     0.000086,     0.000094,     0.000094,     0.000110,     0.000149,     0.000188,     0.000141,     0.000165,     0.000188,     0.000212,     0.000392,     0.000361,     0.000377,     0.000447,     0.000353,     0.000416,     0.000486,     0.000322,     0.000337,     0.000259,     0.000204,     0.000110,     0.000063,     0.000031,     0.000031,     0.000039,     0.000016,     0.000031,     0.000102,     0.000110,     0.000204,     0.000369,     0.000518,     0.000855,     0.001247,     0.001059,     0.001177,     0.000926,     0.000667,     0.000526,     0.000361,     0.000173,     0.000173,     0.000110,     0.000165,     0.000204,     0.000345,     0.000353,     0.000502,     0.000573,     0.000808,     0.000863,     0.000808,     0.001020,     0.000706,     0.000596,     0.000502,     0.000220,     0.000188,     0.000157,     0.000196,     0.000133,     0.000102,     0.000157,     0.000149,     0.000133,     0.000141,     0.000141,     0.000188,     0.000220,     0.000204,     0.000235,     0.000196,     0.000126,     0.000173,     0.000157,     0.000188,     0.000141,     0.000173,     0.000149,     0.000165,     0.000188,     0.000133,     0.000322,     0.000267,     0.000463,     0.000518,     0.000965,     0.000910,     0.000941,     0.000981,     0.000887,     0.000753,     0.000581,     0.000431,     0.000314,     0.000212,     0.000157,     0.000102,     0.000118,     0.000157,     0.000243,     0.000314,     0.000518,     0.000549,     0.000588,     0.000651,     0.000361,     0.000533,     0.000306,     0.000188,     0.000165,     0.000133,     0.000149,     0.000118,     0.000071,     0.000086,     0.000141,     0.000149,     0.000173,     0.000322,     0.000424,     0.000228,     0.000384,     0.000447,     0.000581,     0.000486,     0.000479,     0.000384,     0.000306,     0.000204,     0.000212,     0.000157,     0.000078,     0.000133,     0.000086,     0.000110,     0.000063,     0.000188,     0.000157,     0.000141,     0.000180,     0.000282,     0.000204,     0.000235,     0.000220,     0.000228,     0.000196,     0.000196,     0.000165,     0.000243,     0.000228,     0.000180,     0.000314,     0.000345,     0.000408,     0.000565,     0.000510,     0.000714,     0.000879,     0.000949,     0.001036
          1,          1,          1,          2,          1, -89.963073,  54.490531,          0,       -180,       7718,  90.062813,  54.630551,        180,          0,       7785,     0.002055,     0.001742,     0.001287,     0.000816,     0.000455,     0.000384,     0.000204,     0.000157,     0.000157,     0.000071,     0.000031,     0.000031,     0.000039,     0.000024,     0.000031,     0.000016,     0.000024,     0.000008,     0.000031,     0.000047,     0.000071,     0.000071,     0.000149,     0.000118,     0.000180,     0.000188,     0.000173,     0.000204,     0.000243,     0.000259,     0.000243,     0.000212,     0.000392,     0.000353,     0.000455,     0.000408,     0.000353,     0.000298,     0.000290,     0.000165,     0.000173,     0.000078,     0.000055,     0.000055,     0.000024,     0.000016,     0.000024,     0.000047,     0.000047,     0.000078,     0.000102,     0.000290,     0.000494,     0.000886,     0.001145,     0.001090,     0.001208,     0.000988,     0.000816,     0.000518,     0.000282,     0.000196,     0.000173,     0.000086,     0.000071,     0.000110,     0.000188,     0.000447,     0.000596,     0.000879,     0.001114,     0.000973,     0.001020,     0.000753,     0.000439,     0.000353,     0.000212,     0.000329,     0.000102,     0.000173,     0.000188,     0.000094,     0.000204,     0.000071,     0.000196,     0.000133,     0.000173,     0.000228,     0.000180,     0.000157,     0.000275,     0.000188,     0.000165,     0.000126,     0.000078,     0.000157,     0.000141,     0.000133,     0.000110,     0.000165,     0.000157,     0.000133,     0.000180,     0.000306,     0.000416,     0.000518,     0.000698,     0.000683,     0.000965,     0.000832,     0.000753,     0.000737,     0.000714,     0.000526,     0.000322,     0.000212,     0.000133,     0.000063,     0.000039,     0.000078,     0.000188,     0.000337,     0.000455,     0.000588,     0.000761,     0.000800,     0.000745,     0.000549,     0.000361,     0.000306,     0.000173,     0.000110,     0.000071,     0.000047,     0.000039,     0.000024,     0.000055,     0.000126,     0.000149,     0.000165,     0.000275,     0.000290,     0.000384,     0.000596,     0.000463,     0.000416,     0.000408,     0.000416,     0.000424,     0.000228,     0.000180,     0.000149,     0.000102,     0.000133,     0.000133,     0.000078,     0.000133,     0.000204,     0.000133,     0.000094,     0.000094,     0.000126,     0.000212,     0.000180,     0.000212,     0.000243,     0.000267,     0.000173,     0.000149,     0.000078,     0.000094,     0.000055,     0.000102,     0.000157,     0.000235,     0.000361,     0.000565,     0.000855,     0.001020,     0.001647,     0.001742,     0.002055,     0.001859,     0.001255,     0.000871,     0.000455,     0.000431,     0.000212,     0.000180,     0.000110,     0.000126,     0.000071,     0.000016,     0.000016,     0.000024,     0.000016,     0.000024,     0.000024,     0.000008,     0.000055,     0.000055,     0.000039,     0.000055,     0.000149,     0.000094,     0.000133,     0.000173,     0.000126,     0.000180,     0.000259,     0.000259,     0.000275,     0.000235,     0.000275,     0.000384,     0.000369,     0.000447,     0.000424,     0.000377,     0.000180,     0.000173,     0.000126,     0.000118,     0.000078,     0.000008,     0.000055,     0.000008,     0.000055,     0.000024,     0.000063,     0.000078,     0.000173,     0.000282,     0.000620,     0.000996,     0.001051,     0.001138,     0.001098,     0.001114,     0.000667,     0.000439,     0.000345,     0.000141,     0.000126,     0.000071,     0.000086,     0.000173,     0.000196,     0.000353,     0.000667,     0.000863,     0.001153,     0.001098,     0.001004,     0.000839,     0.000424,     0.000306,     0.000220,     0.000235,     0.000078,     0.000141,     0.000110,     0.000204,     0.000149,     0.000110,     0.000110,     0.000204,     0.000141,     0.000188,     0.000196,     0.000149,     0.000259,     0.000212,     0.000267,     0.000204,     0.000126,     0.000180,     0.000157,     0.000078,     0.000071,     0.000204,     0.000228,     0.000212,     0.000235,     0.000173,     0.000424,     0.000596,     0.000690,     0.000745,     0.000879,     0.000871,     0.000737,     0.000769,     0.000588,     0.000486,     0.000267,     0.000220,     0.000118,     0.000071,     0.000063,     0.000110,     0.000188,     0.000330,     0.000424,     0.000683,     0.000800,     0.000777,     0.000690,     0.000628,     0.000416,     0.000228,     0.000173,     0.000110,     0.000024,     0.000024,     0.000000,     0.000031,     0.000039,     0.000102,     0.000141,     0.000235,     0.000275,     0.000353,     0.000455,     0.000447,     0.000431,     0.000463,     0.000416,     0.000392,     0.000337,     0.000298,     0.000220,     0.000188,     0.000102,     0.000157,     0.000110,     0.000149,     0.000086,     0.000110,     0.000102,     0.000141,     0.000126,     0.000180,     0.000196,     0.000267,     0.000212,     0.000196,     0.000228,     0.000157,     0.000188,     0.000094,     0.000086,     0.000126,     0.000086,     0.000126,     0.000267,     0.000447,     0.000690,     0.000816,     0.001161,     0.001436,     0.001742
          1,          1,          1,          2,          2, -90.579388,  54.759316,          0,       -180,       8005,  91.466760,  54.413292,        180,          0,       7897,     0.002181,     0.002330,     0.001349,     0.000816,     0.000408,     0.000259,     0.000149,     0.000078,     0.000055,     0.000039,     0.000024,     0.000024,     0.000008,     0.000024,     0.000008,     0.000000,     0.000047,     0.000024,     0.000071,     0.000039,     0.000039,     0.000047,     0.000118,     0.000173,     0.000126,     0.000196,     0.000275,     0.000220,     0.000267,     0.000290,     0.000243,     0.000275,     0.000306,     0.000424,     0.000588,     0.000424,     0.000392,     0.000377,     0.000212,     0.000149,     0.000133,     0.000039,     0.000031,     0.000024,     0.000039,     0.000039,     0.000039,     0.000039,     0.000024,     0.000102,     0.000141,     0.000408,     0.000604,     0.001090,     0.001090,     0.001396,     0.001106,     0.000722,     0.000526,     0.000361,     0.000165,     0.000149,     0.000102,     0.000102,     0.000094,     0.000141,     0.000298,     0.000510,     0.000659,     0.000926,     0.000863,     0.001145,     0.000941,     0.000675,     0.000541,     0.000314,     0.000165,     0.000173,     0.000188,     0.000228,     0.000196,     0.000165,     0.000180,     0.000173,     0.000173,     0.000180,     0.000228,     0.000165,     0.000188,     0.000251,     0.000243,     0.000204,     0.000212,     0.000212,     0.000235,     0.000126,     0.000133,     0.000110,     0.000063,     0.000165,     0.000173,     0.000173,     0.000228,     0.000204,     0.000361,     0.000337,     0.000612,     0.000706,     0.000816,     0.001067,     0.001012,     0.001028,     0.000777,     0.000439,     0.000314,     0.000180,     0.000126,     0.000071,     0.000039,     0.000094,     0.000180,     0.000259,     0.000416,     0.000651,     0.000706,     0.000730,     0.000675,     0.000549,     0.000494,     0.000212,     0.000204,     0.000133,     0.000118,     0.000039,     0.000063,     0.000071,     0.000071,     0.000118,     0.000173,     0.000298,     0.000345,     0.000400,     0.000455,     0.000408,     0.000479,     0.000573,     0.000604,     0.000439,     0.000337,     0.000337,     0.000173,     0.000165,     0.000204,     0.000180,     0.000165,     0.000078,     0.000110,     0.000133,     0.000188,     0.000212,     0.000149,     0.000204,     0.000251,     0.000220,     0.000275,     0.000275,     0.000251,     0.000212,     0.000173,     0.000133,     0.000133,     0.000126,     0.000118,     0.000118,     0.000165,     0.000337,     0.000533,     0.000667,     0.001263,     0.001593,     0.001702,     0.002181,     0.001663,     0.001632,     0.000667,     0.000290,     0.000196,     0.000133,     0.000031,     0.000039,     0.000016,     0.000047,     0.000024,     0.000000,     0.000016,     0.000008,     0.000024,     0.000024,     0.000024,     0.000031,     0.000047,     0.000071,     0.000094,     0.000126,     0.000165,     0.000165,     0.000220,     0.000243,     0.000330,     0.000267,     0.000275,     0.000298,     0.000306,     0.000345,     0.000416,     0.000479,     0.000455,     0.000463,     0.000267,     0.000251,     0.000220,     0.000126,     0.000063,     0.000063,     0.000031,     0.000047,     0.000031,     0.000039,     0.000008,     0.000047,     0.000055,     0.000290,     0.000392,     0.000808,     0.001208,     0.001138,     0.001138,     0.000981,     0.000737,     0.000416,     0.000204,     0.000243,     0.000126,     0.000118,     0.000055,     0.000133,     0.000259,     0.000251,     0.000486,     0.000690,     0.000926,     0.000957,     0.001004,     0.000839,     0.000730,     0.000510,     0.000314,     0.000267,     0.000243,     0.000165,     0.000157,     0.000196,     0.000086,     0.000110,     0.000133,     0.000118,     0.000149,     0.000141,     0.000212,     0.000196,     0.000212,     0.000228,     0.000235,     0.000188,     0.000220,     0.000188,     0.000173,     0.000086,     0.000157,     0.000126,     0.000220,     0.000141,     0.000180,     0.000188,     0.000243,     0.000275,     0.000330,     0.000573,     0.000918,     0.000902,     0.001091,     0.000957,     0.000989,     0.000612,     0.000510,     0.000259,     0.000212,     0.000078,     0.000086,     0.000118,     0.000118,     0.000149,     0.000408,     0.000510,     0.000565,     0.000745,     0.000832,     0.000659,     0.000447,     0.000322,     0.000290,     0.000165,     0.000133,     0.000086,     0.000039,     0.000086,     0.000055,     0.000126,     0.000063,     0.000118,     0.000243,     0.000235,     0.000353,     0.000447,     0.000573,     0.000565,     0.000526,     0.000526,     0.000471,     0.000377,     0.000290,     0.000180,     0.000180,     0.000173,     0.000149,     0.000157,     0.000149,     0.000157,     0.000094,     0.000126,     0.000165,     0.000243,     0.000133,     0.000196,     0.000220,     0.000220,     0.000337,     0.000259,     0.000196,     0.000188,     0.000180,     0.000141,     0.000126,     0.000133,     0.000126,     0.000228,     0.000290,     0.000565,     0.000824,     0.001043,     0.001679,     0.001702
