RADIAL DISTRIBUTION FUNCTION g(r) - 1st line is r followed by total and partial g(r) blocks for each frame
      Frame,      Type1,      Type2,   0.000000,   0.080000,   0.160000,   0.240000,   0.320000,   0.400000,   0.480000,   0.560000,   0.640000,   0.720000,   0.800000,   0.880000,   0.960000,   1.040000,   1.120000,   1.200000,   1.280000,   1.360000,   1.440000,   1.520000,   1.600000,   1.680000,   1.760000,   1.840000,   1.920000,   2.000000,   2.080000,   2.160000,   2.240000,   2.320000,   2.400000,   2.480000,   2.560000,   2.640000,   2.720000,   2.800000,   2.880000,   2.960000,   3.040000,   3.120000,   3.200000,   3.280000,   3.360000,   3.440000,   3.520000,   3.600000,   3.680000,   3.760000,   3.840000,   3.920000,   4.000000,   4.080000,   4.160000,   4.240000,   4.320000,   4.400000,   4.480000,   4.560000,   4.640000,   4.720000,   4.800000,   4.880000,   4.960000,   5.040000,   5.120000,   5.200000,   5.280000,   5.360000,   5.440000,   5.520000,   5.600000,   5.680000,   5.760000,   5.840000,   5.920000,   6.000000,   6.080000,   6.160000,   6.240000,   6.320000,   6.400000,   6.480000,   6.560000,   6.640000,   6.720000,   6.800000,   6.880000,   6.960000,   7.040000,   7.120000,   7.200000,   7.280000,   7.360000,   7.440000,   7.520000,   7.600000,   7.680000,   7.760000,   7.840000,   7.920000,   8.000000,   8.080000,   8.160000,   8.240000,   8.320000,   8.400000,   8.480000,   8.560000,   8.640000,   8.720000,   8.800000,   8.880000,   8.960000,   9.040000,   9.120000,   9.200000,   9.280000,   9.360000,   9.440000,   9.520000
          1,      Total,      Total,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.424749,   2.282048,   6.090927,   7.685766,   6.996646,   3.465517,   1.148811,   0.102877,   0.000000,   0.000000,   0.000000,   0.000000,   0.011406,   0.043526,   0.280595,   0.625946,   1.160021,   1.311561,   1.056634,   0.687137,   0.273628,   0.046412,   0.163696,   0.458406,   0.883170,   1.556368,   2.072279,   2.328412,   2.398336,   1.768639,   1.196005,   0.648848,   0.779874,   1.191265,   1.395019,   1.523860,   1.205520,   1.053271,   0.561298,   0.333849,   0.242258,   0.335262,   0.395874,   0.607858,   0.705439,   0.711791,   0.818582,   0.736377,   0.641555,   0.622193,   0.679040,   0.640911,   0.864752,   0.992989,   1.134870,   1.216929,   1.161589,   1.153647,   1.130175,   0.947437,   0.881790,   0.726457,   0.620421,   0.555973,   0.503220,   0.503829,   0.654938,   0.635089,   0.609625,   0.515258,   0.422514,   0.400382,   0.438982,   0.540496,   0.504109,   0.503677,   0.483475,   0.564104,   0.702051,   0.792528,   0.723312,   0.728300,   0.829232,   0.808318,   0.690473,   0.640484,   0.604070,   0.611425,   0.534637,   0.473121
          1,          1,          1,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.078593,   1.034622,   2.871758,   1.938062,   0.714125,   0.102877,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.020785,   0.089421,   0.171151,   0.391647,   0.244510,   0.234632,   0.112670,   0.007735,   0.007441,   0.014325,   0.096597,   0.252743,   0.333618,   0.551140,   0.645936,   0.589546,   0.502993,   0.216283,   0.078511,   0.116592,   0.240690,   0.366679,   0.360270,   0.354078,   0.261069,   0.109874,   0.094439,   0.055877,   0.069860,   0.139694,   0.176360,   0.207457,   0.229900,   0.176459,   0.122359,   0.112833,   0.154042,   0.193193,   0.161580,   0.128504,   0.185343,   0.239487,   0.272035,   0.308348,   0.324763,   0.236224,   0.198713,   0.213807,   0.175905,   0.153532,   0.102466,   0.107008,   0.113523,   0.151823,   0.165499,   0.172437,   0.130778,   0.108478,   0.092824,   0.127064,   0.120912,   0.109495,   0.118183,   0.121256,   0.144895,   0.167650,   0.164616,   0.137169,   0.184452,   0.201686,   0.174941,   0.185603,   0.136065,   0.138159,   0.134382,   0.115083
          1,          1,          2,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.022355,   0.628087,   3.241945,   4.729702,   3.185040,   1.330364,   0.357063,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.011406,   0.032644,   0.155886,   0.258327,   0.475418,   0.564700,   0.646206,   0.377087,   0.160958,   0.007735,   0.081848,   0.200552,   0.400186,   0.691719,   1.032931,   1.182784,   1.273929,   0.924778,   0.598002,   0.254132,   0.340214,   0.547475,   0.771190,   0.814312,   0.614307,   0.555768,   0.243664,   0.164812,   0.098546,   0.155657,   0.194056,   0.286939,   0.345371,   0.300454,   0.383166,   0.356311,   0.327392,   0.312708,   0.370957,   0.312789,   0.445841,   0.470209,   0.613058,   0.620996,   0.636562,   0.576823,   0.563788,   0.474989,   0.454556,   0.374162,   0.313776,   0.267518,   0.255026,   0.240768,   0.358033,   0.335721,   0.320524,   0.242233,   0.221317,   0.155814,   0.197252,   0.269300,   0.239963,   0.259138,   0.238156,   0.275901,   0.322564,   0.403038,   0.352511,   0.395176,   0.439477,   0.401795,   0.351429,   0.295140,   0.315492,   0.314531,   0.281768,   0.247216
          1,          2,          2,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.402394,   1.653961,   2.770390,   1.921441,   0.939848,   0.197091,   0.077622,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.010881,   0.103924,   0.278198,   0.513452,   0.355214,   0.165918,   0.075417,   0.000000,   0.030941,   0.074407,   0.243528,   0.386387,   0.611905,   0.705730,   0.594488,   0.478471,   0.254314,   0.095010,   0.178433,   0.361150,   0.527198,   0.383139,   0.342868,   0.230942,   0.143424,   0.056565,   0.059163,   0.049273,   0.123728,   0.131958,   0.181225,   0.183708,   0.203880,   0.205516,   0.203606,   0.191805,   0.196652,   0.154042,   0.134929,   0.257331,   0.394275,   0.336469,   0.356446,   0.252993,   0.268475,   0.241624,   0.236224,   0.228520,   0.138489,   0.130740,   0.134922,   0.145729,   0.156053,   0.183383,   0.147546,   0.123601,   0.100588,   0.070419,   0.136091,   0.148906,   0.144132,   0.143234,   0.135044,   0.127136,   0.166947,   0.234592,   0.221840,   0.206185,   0.195955,   0.205303,   0.204837,   0.164104,   0.159741,   0.152513,   0.158735,   0.118487,   0.110821
