STRUCTURE FACTOR S(q)  q(angstrom^-1) versus S(q)
      Frame,   0.000000,   0.122718,   0.245437,   0.368155,   0.490874,   0.613592,   0.736311,   0.859029,   0.981748,   1.104466,   1.227185,   1.349903,   1.472622,   1.595340,   1.718058,   1.840777,   1.963495,   2.086214,   2.208932,   2.331651,   2.454369,   2.577088,   2.699806,   2.822525,   2.945243,   3.067962,   3.190680,   3.313399,   3.436117,   3.558835,   3.681554,   3.804272,   3.926991,   4.049709,   4.172428,   4.295146,   4.417865,   4.540583,   4.663302,   4.786020,   4.908739,   5.031457,   5.154175,   5.276894,   5.399612,   5.522331,   5.645049,   5.767768,   5.890486,   6.013205,   6.135923,   6.258642,   6.381360,   6.504079,   6.626797,   6.749515,   6.872234,   6.994952,   7.117671,   7.240389,   7.363108,   7.485826,   7.608545,   7.731263,   7.853982,   7.976700,   8.099419,   8.222137,   8.344856,   8.467574,   8.590292,   8.713011,   8.835729,   8.958448,   9.081166,   9.203885,   9.326603,   9.449322,   9.572040,   9.694759,   9.817477,   9.940196,  10.062914,  10.185632,  10.308351,  10.431069,  10.553788,  10.676506,  10.799225,  10.921943,  11.044662,  11.167380,  11.290099,  11.412817,  11.535536,  11.658254,  11.780972,  11.903691,  12.026409,  12.149128,  12.271846,  12.394565,  12.517283,  12.640002,  12.762720,  12.885439,  13.008157,  13.130876,  13.253594,  13.376312,  13.499031,  13.621749,  13.744468,  13.867186,  13.989905,  14.112623,  14.235342,  14.358060,  14.480779,  14.603497,  14.726216,  14.848934,  14.971653,  15.094371,  15.217089,  15.339808,  15.462526,  15.585245,  15.707963,  15.830682,  15.953400,  16.076119,  16.198837,  16.321556,  16.444274,  16.566993,  16.689711,  16.812429,  16.935148,  17.057866,  17.180585,  17.303303,  17.426022,  17.548740,  17.671459,  17.794177,  17.916896,  18.039614,  18.162333,  18.285051,  18.407769,  18.530488,  18.653206,  18.775925,  18.898643,  19.021362,  19.144080,  19.266799,  19.389517,  19.512236,  19.634954,  19.757673,  19.880391,  20.003110,  20.125828,  20.248546,  20.371265,  20.493983,  20.616702,  20.739420,  20.862139,  20.984857,  21.107576,  21.230294,  21.353013,  21.475731,  21.598450,  21.721168,  21.843886,  21.966605,  22.089323,  22.212042,  22.334760,  22.457479,  22.580197,  22.702916,  22.825634,  22.948353,  23.071071,  23.193790,  23.316508,  23.439226,  23.561945,  23.684663,  23.807382,  23.930100,  24.052819,  24.175537,  24.298256,  24.420974,  24.543693,  24.666411,  24.789130,  24.911848,  25.034567,  25.157285,  25.280003,  25.402722,  25.525440,  25.648159,  25.770877,  25.893596,  26.016314,  26.139033,  26.261751,  26.384470,  26.507188,  26.629907,  26.752625,  26.875343,  26.998062,  27.120780,  27.243499,  27.366217,  27.488936,  27.611654,  27.734373,  27.857091,  27.979810,  28.102528,  28.225247,  28.347965,  28.470683,  28.593402,  28.716120,  28.838839,  28.961557,  29.084276,  29.206994,  29.329713,  29.452431,  29.575150,  29.697868,  29.820587,  29.943305,  30.066023,  30.188742,  30.311460,  30.434179,  30.556897,  30.679616,  30.802334,  30.925053,  31.047771,  31.170490,  31.293208,  31.415927,  31.538645,  31.661364,  31.784082,  31.906800,  32.029519,  32.152237,  32.274956,  32.397674,  32.520393,  32.643111,  32.765830,  32.888548,  33.011267,  33.133985,  33.256704,  33.379422,  33.502140,  33.624859,  33.747577,  33.870296,  33.993014,  34.115733,  34.238451,  34.361170,  34.483888,  34.606607,  34.729325,  34.852044,  34.974762,  35.097480,  35.220199,  35.342917,  35.465636,  35.588354,  35.711073,  35.833791,  35.956510,  36.079228,  36.201947,  36.324665,  36.447384,  36.570102,  36.692821,  36.815539,  36.938257,  37.060976,  37.183694,  37.306413,  37.429131,  37.551850,  37.674568,  37.797287,  37.920005,  38.042724,  38.165442,  38.288161,  38.410879,  38.533597,  38.656316,  38.779034,  38.901753,  39.024471,  39.147190,  39.269908,  39.392627,  39.515345,  39.638064,  39.760782,  39.883501,  40.006219,  40.128937,  40.251656,  40.374374,  40.497093,  40.619811,  40.742530,  40.865248,  40.987967,  41.110685,  41.233404,  41.356122,  41.478841,  41.601559,  41.724278,  41.846996,  41.969714,  42.092433,  42.215151,  42.337870,  42.460588,  42.583307,  42.706025,  42.828744,  42.951462,  43.074181,  43.196899,  43.319618,  43.442336,  43.565054,  43.687773,  43.810491,  43.933210,  44.055928,  44.178647,  44.301365,  44.424084,  44.546802,  44.669521,  44.792239,  44.914958,  45.037676,  45.160394,  45.283113,  45.405831,  45.528550,  45.651268,  45.773987,  45.896705,  46.019424,  46.142142,  46.264861,  46.387579,  46.510298,  46.633016,  46.755734,  46.878453,  47.001171,  47.123890,  47.246608,  47.369327,  47.492045,  47.614764,  47.737482,  47.860201,  47.982919,  48.105638,  48.228356,  48.351075,  48.473793,  48.596511,  48.719230,  48.841948,  48.964667,  49.087385,  49.210104,  49.332822,  49.455541,  49.578259,  49.700978,  49.823696,  49.946415,  50.069133,  50.191851,  50.314570,  50.437288,  50.560007,  50.682725,  50.805444,  50.928162,  51.050881,  51.173599,  51.296318,  51.419036,  51.541755,  51.664473,  51.787191,  51.909910,  52.032628,  52.155347,  52.278065,  52.400784,  52.523502,  52.646221,  52.768939,  52.891658,  53.014376,  53.137095,  53.259813,  53.382532,  53.505250,  53.627968,  53.750687,  53.873405,  53.996124,  54.118842,  54.241561,  54.364279,  54.486998,  54.609716,  54.732435,  54.855153,  54.977872,  55.100590,  55.223308,  55.346027,  55.468745,  55.591464,  55.714182,  55.836901,  55.959619,  56.082338,  56.205056,  56.327775,  56.450493,  56.573212,  56.695930,  56.818648,  56.941367,  57.064085,  57.186804,  57.309522,  57.432241,  57.554959,  57.677678,  57.800396,  57.923115,  58.045833,  58.168552,  58.291270,  58.413989,  58.536707,  58.659425,  58.782144,  58.904862,  59.027581,  59.150299,  59.273018,  59.395736,  59.518455,  59.641173,  59.763892,  59.886610,  60.009329,  60.132047,  60.254765,  60.377484,  60.500202,  60.622921,  60.745639,  60.868358,  60.991076,  61.113795,  61.236513,  61.359232,  61.481950,  61.604669,  61.727387,  61.850105,  61.972824,  62.095542,  62.218261,  62.340979,  62.463698,  62.586416,  62.709135,  62.831853
          1,        NaN,   0.287368,   0.910755,   1.647922,   2.185408,   2.297283,   1.936652,   1.245645,   0.483194,  -0.092777,  -0.333362,  -0.249273,   0.014288,   0.260856,   0.341162,   0.220454,  -0.013402,  -0.199443,  -0.182984,   0.113625,   0.659192,   1.330070,   1.961547,   2.407803,   2.585033,   2.484617,   2.159038,   1.694049,   1.182154,   0.706023,   0.331549,   0.104632,   0.046431,   0.147049,   0.362959,   0.624654,   0.856463,   1.002930,   1.050293,   1.031648,   1.011122,   1.052665,   1.187394,   1.395132,   1.609505,   1.744834,   1.732631,   1.551132,   1.234978,   0.861907,   0.523801,   0.295676,   0.215306,   0.279505,   0.454599,   0.692936,   0.946894,   1.176010,   1.348447,   1.441322,   1.443621,   1.361572,   1.222274,   1.070302,   0.955084,   0.912396,   0.948151,   1.033342,   1.114592,   1.137220,   1.070867,   0.925550,   0.749843,   0.611273,   0.567532,   0.641692,   0.812667,   1.024844,   1.211803,   1.322756,   1.339907,   1.280044,   1.181619,   1.085087,   1.016409,   0.980631,   0.966520,   0.957676,   0.943120,   0.921996,   0.901235,   0.889157,   0.889775,   0.901259,   0.918818,   0.939275,   0.963704,   0.996053,   1.038609,   1.087467,   1.131443,   1.155836,   1.149422,   1.110858,   1.050689,   0.987464,   0.939715,   0.917910,   0.920581,   0.936530,   0.951745,   0.957125,   0.952838,   0.947144,   0.950665,   0.969558,   1.001511,   1.036717,   1.063084,   1.072583,   1.065113,   1.047836,   1.030588,   1.020167,   1.016833,   1.014942,   1.007159,   0.989651,   0.965145,   0.942058,   0.930187,   0.935433,   0.956538,   0.985610,   1.012081,   1.027858,   1.030854,   1.025129,   1.017826,   1.014821,   1.017590,   1.022936,   1.025459,   1.021146,   1.009887,   0.995517,   0.983517,   0.977863,   0.978929,   0.983639,   0.987645,   0.988145,   0.985588,   0.983282,   0.985187,   0.993264,   1.006000,   1.018985,   1.027208,   1.027710,   1.021086,   1.010993,   1.002031,   0.997247,   0.996721,   0.997954,   0.997748,   0.994366,   0.988681,   0.983653,   0.982489,   0.986640,   0.994817,   1.003624,   1.009408,   1.010235,   1.006852,   1.002114,   0.999256,   1.000041,   1.003850,   1.008184,   1.010220,   1.008454,   1.003496,   0.997585,   0.993213,   0.991715,   0.992672,   0.994428,   0.995340,   0.994915,   0.994119,   0.994665,   0.997744,   1.003019,   1.008564,   1.011830,   1.011104,   1.006583,   1.000397,   0.995527,   0.994196,   0.996654,   1.001055,   1.004500,   1.004663,   1.001099,   0.995483,   0.990693,   0.989233,   0.991915,   0.997482,   1.003357,   1.007050,   1.007419,   1.005111,   1.001994,   0.999990,   0.999993,   1.001485,   1.003011,   1.003154,   1.001417,   0.998489,   0.995780,   0.994555,   0.995215,   0.997129,   0.999098,   1.000121,   0.999975,   0.999277,   0.999007,   0.999830,   1.001650,   1.003664,   1.004868,   1.004679,   1.003268,   1.001409,   0.999953,   0.999276,   0.999080,   0.998667,   0.997511,   0.995749,   0.994235,   0.994078,   0.995932,   0.999469,   1.003394,   1.006051,   1.006303,   1.004183,   1.000917,   0.998285,   0.997649,   0.999202,   1.001862,   1.003883,   1.003851,   1.001483,   0.997806,   0.994592,   0.993391,   0.994701,   0.997736,   1.000913,   1.002749,   1.002657,   1.001193,   0.999635,   0.999174,   1.000203,   1.002113,   1.003706,   1.003939,   1.002559,   1.000243,   0.998165,   0.997287,   0.997785,   0.998983,   0.999818,   0.999542,   0.998228,   0.996763,   0.996315,   0.997591,   1.000340,   1.003409,   1.005348,   1.005207,   1.003086,   1.000095,   0.997751,   0.997144,   0.998353,   1.000435,   1.001999,   1.002010,   1.000387,   0.998029,   0.996290,   0.996191,   0.997841,   1.000385,   1.002500,   1.003144,   1.002123,   1.000162,   0.998461,   0.997997,   0.998983,   1.000790,   1.002341,   1.002752,   1.001817,   1.000090,   0.998522,   0.997894,   0.998387,   0.999523,   1.000500,   1.000691,   1.000019,   0.998965,   0.998260,   0.998422,   0.999452,   1.000847,   1.001911,   1.002161,   1.001586,   1.000601,   0.999765,   0.999430,   0.999569,   0.999849,   0.999919,   0.999669,   0.999317,   0.999235,   0.999650,   1.000420,   1.001066,   1.001052,   1.000159,   0.998714,   0.997486,   0.997288,   0.998491,   1.000738,   1.003051,   1.004305,   1.003821,   1.001752,   0.999035,   0.996918,   0.996327,   0.997391,   0.999414,   1.001282,   1.002076,   1.001546,   1.000191,   0.998911,   0.998454,   0.998992,   1.000059,   1.000890,   1.000926,   1.000183,   0.999249,   0.998903,   0.999599,   1.001125,   1.002660,   1.003222,   1.002250,   0.999985,   0.997403,   0.995736,   0.995814,   0.997612,   1.000249,   1.002441,   1.003179,   1.002241,   1.000282,   0.998447,   0.997748,   0.998529,   1.000323,   1.002150,   1.003066,   1.002659,   1.001211,   0.999481,   0.998243,   0.997875,   0.998219,   0.998778,   0.999086,   0.999026,   0.998880,   0.999104,   0.999972,   1.001324,   1.002592,   1.003101,   1.002471,   1.000880,   0.999020,   0.997758,   0.997684,   0.998795,   1.000493,   1.001899,   1.002300,   1.001500,   0.999885,   0.998186,   0.997101,   0.996969,   0.997682,   0.998834,   1.000001,   1.000952,   1.001695,   1.002333,   1.002876,   1.003134,   1.002803,   1.001682,   0.999885,   0.997904,   0.996435,   0.996062,   0.996946,   0.998714,   1.000608,   1.001841,   1.001966,   1.001075,   0.999725,   0.998648,   0.998385,   0.999051,   1.000328,   1.001659,   1.002532,   1.002687,   1.002169,   1.001225,   1.000140,   0.999122,   0.998281,   0.997687,   0.997427,   0.997600,   0.998245,   0.999249,   1.000334,   1.001148,   1.001429,   1.001165,   1.000618,   1.000200,   1.000248,   1.000818,   1.001626,   1.002184,   1.002065,   1.001138,   0.999663,   0.998165,   0.997170,   0.996949,   0.997413,   0.998213,   0.998984,   0.999559,   1.000043,   1.000679,   1.001611,   1.002690,   1.003476,   1.003459,   1.002372,   1.000425,   0.998288,   0.996814,   0.996612,   0.997728,   0.999585,   1.001258,   1.001930,   1.001312,   0.999775,   0.998154,   0.997308,   0.997683,   0.999112,   1.000932,   1.002357,   1.002883,   1.002495,   1.001602,   1.000732,   1.000211,   1.000000
          2,        NaN,   0.392799,   1.010429,   1.735042,   2.251668,   2.336115,   1.946906,   1.233395,   0.460238,  -0.113355,  -0.342461,  -0.245151,   0.026319,   0.272244,   0.345292,   0.216292,  -0.021251,  -0.204230,  -0.180723,   0.120890,   0.663964,   1.323799,   1.940479,   2.376814,   2.556809,   2.474046,   2.175400,   1.735142,   1.233798,   0.747769,   0.346106,   0.086397,   0.004664,   0.101785,   0.335436,   0.626917,   0.885380,   1.041731,   1.076971,   1.030065,   0.979240,   1.003765,   1.143697,   1.377043,   1.625893,   1.789114,   1.786406,   1.593280,   1.251449,   0.851319,   0.496357,   0.266490,   0.196068,   0.273056,   0.455128,   0.691265,   0.937448,   1.161232,   1.337921,   1.445989,   1.468382,   1.400647,   1.260345,   1.089349,   0.943599,   0.872166,   0.894792,   0.989866,   1.100891,   1.160538,   1.121998,   0.982743,   0.788631,   0.615517,   0.536455,   0.589662,   0.762077,   0.995723,   1.213171,   1.349679,   1.377208,   1.310401,   1.193800,   1.078374,   0.999419,   0.965685,   0.962803,   0.966747,   0.958834,   0.934467,   0.902430,   0.877078,   0.869187,   0.880863,   0.906644,   0.938841,   0.972849,   1.008810,   1.048817,   1.092037,   1.131545,   1.155557,   1.152846,   1.119326,   1.061774,   0.996155,   0.941085,   0.909764,   0.904668,   0.917769,   0.935963,   0.948551,   0.952605,   0.953394,   0.959976,   0.978757,   1.008887,   1.042131,   1.067179,   1.075793,   1.067173,   1.048079,   1.028726,   1.016918,   1.013846,   1.013933,   1.008744,   0.992615,   0.966738,   0.939310,   0.921640,   0.922347,   0.942822,   0.976376,   1.011420,   1.036903,   1.047108,   1.043422,   1.032473,   1.021969,   1.016652,   1.016478,   1.017678,   1.015741,   1.008370,   0.996751,   0.984599,   0.975826,   0.972369,   0.973486,   0.976771,   0.980082,   0.983030,   0.987076,   0.994189,   1.005009,   1.017748,   1.028628,   1.033678,   1.030863,   1.021284,   1.008708,   0.997686,   0.991301,   0.989832,   0.991025,   0.991759,   0.990067,   0.986327,   0.982952,   0.982829,   0.987463,   0.995952,   1.005377,   1.012350,   1.014807,   1.012988,   1.009086,   1.005826,   1.004843,   1.005828,   1.006899,   1.005914,   1.001903,   0.995752,   0.989744,   0.986272,   0.986511,   0.989838,   0.994320,   0.997923,   0.999691,   1.000174,   1.000874,   1.003083,   1.006874,   1.010873,   1.012991,   1.011674,   1.006911,   1.000377,   0.994608,   0.991668,   0.992085,   0.994670,   0.997311,   0.998255,   0.997122,   0.995067,   0.993999,   0.995361,   0.999194,   1.004048,   1.007795,   1.008842,   1.007027,   1.003664,   1.000728,   0.999664,   1.000548,   1.002090,   1.002484,   1.000581,   0.996690,   0.992500,   0.990171,   0.991096,   0.995068,   1.000339,   1.004543,   1.005975,   1.004482,   1.001490,   0.999139,   0.999043,   1.001372,   1.004768,   1.007126,   1.006789,   1.003477,   0.998446,   0.993818,   0.991461,   0.992074,   0.994928,   0.998381,   1.000825,   1.001513,   1.000828,   0.999897,   0.999828,   1.001032,   1.003017,   1.004725,   1.005180,   1.004046,   1.001779,   0.999329,   0.997600,   0.997000,   0.997324,   0.998006,   0.998516,   0.998663,   0.998621,   0.998703,   0.999072,   0.999612,   1.000036,   1.000149,   1.000060,   1.000172,   1.000908,   1.002364,   1.004096,   1.005249,   1.004971,   1.002916,   0.999528,   0.995929,   0.993422,   0.992890,   0.994389,   0.997165,   1.000075,   1.002157,   1.003044,   1.003000,   1.002605,   1.002305,   1.002132,   1.001759,   1.000835,   0.999360,   0.997830,   0.997018,   0.997502,   0.999238,   1.001450,   1.002974,   1.002871,   1.000992,   0.998142,   0.995723,   0.995020,   0.996515,   0.999608,   1.002907,   1.004935,   1.004878,   1.002962,   1.000276,   0.998145,   0.997432,   0.998133,   0.999496,   1.000537,   1.000649,   0.999923,   0.999023,   0.998700,   0.999275,   1.000412,   1.001327,   1.001314,   1.000233,   0.998678,   0.997666,   0.998032,   0.999883,   1.002439,   1.004389,   1.004586,   1.002687,   0.999399,   0.996153,   0.994394,   0.994864,   0.997253,   1.000399,   1.002910,   1.003860,   1.003180,   1.001566,   0.999998,   0.999172,   0.999177,   0.999570,   0.999774,   0.999506,   0.998974,   0.998712,   0.999177,   1.000371,   1.001753,   1.002508,   1.002034,   1.000350,   0.998165,   0.996548,   0.996368,   0.997813,   1.000268,   1.002619,   1.003828,   1.003445,   1.001803,   0.999788,   0.998337,   0.997952,   0.998508,   0.999420,   1.000054,   1.000111,   0.999766,   0.999481,   0.999642,   1.000267,   1.000966,   1.001197,   1.000646,   0.999489,   0.998351,   0.997968,   0.998739,   1.000445,   1.002305,   1.003368,   1.003026,   1.001361,   0.999117,   0.997325,   0.996760,   0.997560,   0.999182,   1.000736,   1.001477,   1.001190,   1.000251,   0.999350,   0.999060,   0.999512,   1.000351,   1.001002,   1.001055,   1.000526,   0.999841,   0.999544,   0.999928,   1.000805,   1.001592,   1.001647,   1.000679,   0.998974,   0.997289,   0.996469,   0.996985,   0.998666,   1.000776,   1.002388,   1.002863,   1.002159,   1.000806,   0.999579,   0.999065,   0.999360,   1.000080,   1.000638,   1.000626,   1.000058,   0.999343,   0.999000,   0.999316,   1.000141,   1.000958,   1.001197,   1.000583,   0.999335,   0.998070,   0.997476,   0.997931,   0.999288,   1.000952,   1.002196,   1.002543,   1.001992,   1.000974,   1.000073,   0.999690,   0.999830,   1.000149,   1.000208,   0.999768,   0.998957,   0.998202,   0.997968,   0.998466,   0.999514,   1.000625,   1.001280,   1.001223,   1.000605,   0.999888,   0.999577,   0.999914,   1.000738,   1.001565,   1.001863,   1.001349,   1.000158,   0.998779,   0.997806,   0.997645,   0.998320,   0.999491,   1.000642,   1.001334,   1.001389,   1.000918,   1.000209,   0.999564,   0.999167,   0.999061,   0.999201,   0.999532,   1.000015,   1.000605,   1.001196,   1.001606,   1.001633,   1.001165,   1.000279,   0.999248,   0.998442,   0.998151,   0.998443,   0.999122,   0.999840,   1.000284,   1.000349,   1.000181,   1.000073,   1.000259,   1.000748,   1.001286,   1.001492,   1.001093,   1.000111,   0.998907,   0.998023,   0.997905,   0.998665,   1.000000
          3,        NaN,   0.221114,   0.850086,   1.599179,   2.155601,   2.290368,   1.949954,   1.269156,   0.502991,  -0.088220,  -0.347249,  -0.274463,  -0.008216,   0.254323,   0.355544,   0.249005,   0.014056,  -0.188527,  -0.195204,   0.085101,   0.631718,   1.322244,   1.982347,   2.450226,   2.628207,   2.503920,   2.139242,   1.638516,   1.112808,   0.653500,   0.320180,   0.139923,   0.111702,   0.211330,   0.396418,   0.613736,   0.810905,   0.950838,   1.023617,   1.049379,   1.068829,   1.123809,   1.235906,   1.393010,   1.550692,   1.648566,   1.634801,   1.488125,   1.227990,   0.909103,   0.603437,   0.377728,   0.275191,   0.307056,   0.454571,   0.678113,   0.928645,   1.157984,   1.326724,   1.410206,   1.402896,   1.320189,   1.195679,   1.072500,   0.989856,   0.968943,   1.004248,   1.065029,   1.107756,   1.095101,   1.013387,   0.880435,   0.739712,   0.642929,   0.628683,   0.706621,   0.854014,   1.025799,   1.172985,   1.260894,   1.279444,   1.242070,   1.175430,   1.105978,   1.049972,   1.010743,   0.982787,   0.958890,   0.935715,   0.915084,   0.901282,   0.897064,   0.901467,   0.910859,   0.922227,   0.936105,   0.956709,   0.988778,   1.032917,   1.082520,   1.124679,   1.145228,   1.135544,   1.097418,   1.043130,   0.990340,   0.954260,   0.941090,   0.946111,   0.957328,   0.962603,   0.956386,   0.942466,   0.931415,   0.934295,   0.956167,   0.992960,   1.033266,   1.063955,   1.076461,   1.070398,   1.052767,   1.033499,   1.020004,   1.013753,   1.010587,   1.004260,   0.990940,   0.971999,   0.953546,   0.943090,   0.945367,   0.959723,   0.980483,   0.999985,   1.012474,   1.016670,   1.015707,   1.014643,   1.017163,   1.023372,   1.029896,   1.032078,   1.026868,   1.014716,   0.999398,   0.985998,   0.978274,   0.976943,   0.979775,   0.983312,   0.985086,   0.984988,   0.985063,   0.987923,   0.994852,   1.004748,   1.014553,   1.020872,   1.021803,   1.017894,   1.011712,   1.006306,   1.003510,   1.003079,   1.003091,   1.001331,   0.996784,   0.990349,   0.984386,   0.981415,   0.982744,   0.987829,   0.994671,   1.000951,   1.005190,   1.007270,   1.008089,   1.008673,   1.009364,   1.009617,   1.008508,   1.005563,   1.001324,   0.997222,   0.994811,   0.994823,   0.996658,   0.998685,   0.999196,   0.997481,   0.994341,   0.991703,   0.991529,   0.994632,   1.000108,   1.005734,   1.009132,   1.009037,   1.005958,   1.001833,   0.998913,   0.998498,   1.000270,   1.002579,   1.003507,   1.002049,   0.998721,   0.995245,   0.993506,   0.994421,   0.997383,   1.000634,   1.002314,   1.001578,   0.999103,   0.996687,   0.996168,   0.998313,   1.002315,   1.006213,   1.007983,   1.006670,   1.002908,   0.998548,   0.995617,   0.995220,   0.997016,   0.999541,   1.001151,   1.001000,   0.999477,   0.997861,   0.997432,   0.998610,   1.000670,   1.002202,   1.002046,   1.000105,   0.997518,   0.996050,   0.997022,   1.000427,   1.004774,   1.007806,   1.007717,   1.004204,   0.998727,   0.993827,   0.991818,   0.993579,   0.998095,   1.002991,   1.005778,   1.005129,   1.001522,   0.996917,   0.993688,   0.993399,   0.996067,   1.000287,   1.004058,   1.005852,   1.005305,   1.003227,   1.000984,   0.999665,   0.999528,   1.000005,   1.000205,   0.999559,   0.998205,   0.996887,   0.996461,   0.997325,   0.999135,   1.000985,   1.001931,   1.001546,   1.000174,   0.998735,   0.998195,   0.999022,   1.000920,   1.002997,   1.004247,   1.004065,   1.002529,   1.000302,   0.998254,   0.997036,   0.996833,   0.997399,   0.998295,   0.999159,   0.999836,   1.000328,   1.000651,   1.000739,   1.000479,   0.999861,   0.999111,   0.998665,   0.998976,   1.000210,   1.002055,   1.003775,   1.004521,   1.003770,   1.001638,   0.998876,   0.996536,   0.995466,   0.995912,   0.997429,   0.999171,   1.000358,   1.000683,   1.000409,   1.000121,   1.000306,   1.001012,   1.001816,   1.002105,   1.001509,   1.000200,   0.998858,   0.998298,   0.998970,   1.000632,   1.002408,   1.003230,   1.002429,   1.000145,   0.997314,   0.995221,   0.994846,   0.996360,   0.999047,   1.001676,   1.003145,   1.003014,   1.001686,   1.000115,   0.999261,   0.999567,   1.000764,   1.002068,   1.002654,   1.002107,   1.000619,   0.998838,   0.997490,   0.997002,   0.997342,   0.998131,   0.998933,   0.999519,   0.999950,   1.000440,   1.001123,   1.001883,   1.002385,   1.002279,   1.001454,   1.000158,   0.998913,   0.998245,   0.998395,   0.999194,   1.000165,   1.000799,   1.000835,   1.000383,   0.999809,   0.999478,   0.999514,   0.999745,   0.999849,   0.999624,   0.999168,   0.998855,   0.999096,   1.000027,   1.001341,   1.002392,   1.002540,   1.001555,   0.999821,   0.998187,   0.997532,   0.998253,   0.999996,   1.001798,   1.002586,   1.001785,   0.999683,   0.997330,   0.996005,   0.996529,   0.998793,   1.001782,   1.004076,   1.004582,   1.003092,   1.000378,   0.997761,   0.996424,   0.996817,   0.998495,   1.000438,   1.001658,   1.001732,   1.000962,   1.000099,   0.999817,   1.000268,   1.000996,   1.001256,   1.000538,   0.998962,   0.997292,   0.996531,   0.997320,   0.999514,   1.002168,   1.004001,   1.004071,   1.002298,   0.999534,   0.997136,   0.996260,   0.997263,   0.999542,   1.001880,   1.003102,   1.002685,   1.000984,   0.998980,   0.997711,   0.997714,   0.998788,   1.000185,   1.001094,   1.001107,   1.000414,   0.999624,   0.999336,   0.999754,   1.000566,   1.001160,   1.001040,   1.000169,   0.999023,   0.998321,   0.998581,   0.999774,   1.001302,   1.002310,   1.002167,   1.000842,   0.998947,   0.997424,   0.997039,   0.997981,   0.999769,   1.001525,   1.002451,   1.002227,   1.001138,   0.999850,   0.999015,   0.998912,   0.999350,   0.999857,   1.000023,   0.999770,   0.999388,   0.999321,   0.999836,   1.000803,   1.001722,   1.002005,   1.001336,   0.999896,   0.998313,   0.997347,   0.997486,   0.998678,   1.000355,   1.001737,   1.002233,   1.001735,   1.000632,   0.999557,   0.999030,   0.999186,   0.999755,   1.000270,   1.000374,   1.000033,   0.999528,   0.999255,   0.999452,   1.000043,   1.000679,   1.000961,   1.000694,   1.000018,   0.999327,   0.999033,   0.999312,   1.000000
